,rank,username,score
17105,17105,minhvip2855,0
17106,17106,simplesalt,0
17107,17107,thiru,0
17108,17108,jms6520,0
17109,17109,michael4725,0
17110,17110,crcockerham,0
17111,17111,footballno01,0
17112,17112,mattjc,0
17113,17113,bichkhe,0
17114,17114,drakoa,0
17115,17115,chung193,0
17116,17116,pradeepvr,0
17117,17117,Bonny92,0
17118,17118,rokha,0
17119,17119,kyo,0
17120,17120,samaxl,0
17121,17121,kosfan,0
17122,17122,tariqajyusuf,0
17123,17123,elgubbo,0
17124,17124,rowan8041,0
17125,17125,PotassiumAluminum,0
17126,17126,sobbybutter,0
17127,17127,usernamet4e,0
17128,17128,d0ra,0
17129,17129,haymiz,0
17130,17130,Jam_Jam,0
17131,17131,acercobra,0
17132,17132,dutok,0
17133,17133,nhocit,0
17134,17134,Truong,0
17135,17135,daemonsky,0
17136,17136,magicmaster,0
17137,17137,thuyhong,0
17138,17138,ptbinh2107,0
17139,17139,nguyen_dat,0
17140,17140,LogOut,0
17141,17141,monmen1,0
17142,17142,alnino2005,0
17143,17143,ak47lincoln,0
17144,17144,2TbP,0
17145,17145,hirnstrudel,0
17146,17146,nightsjester,0
17147,17147,an613,0
17148,17148,Testie,0
17149,17149,herocanmh,0
17150,17150,vietninh,0
17151,17151,pxson.2903,0
17152,17152,frozenskillz17,0
17153,17153,HaXx0r5,0
17154,17154,raikang,0
17155,17155,an.nguyen.foss,0
17156,17156,cdhung87,0
17157,17157,qu4ngco,0
17158,17158,LastK,0
17159,17159,fionacoty20,0
17160,17160,syyhtester,0
17161,17161,cihatix,0
17162,17162,storm5906,0
17163,17163,hu5ndy,0
17164,17164,tech1,0
17165,17165,lbee,0
17166,17166,Cheesestraws,0
17167,17167,keems21,0
17168,17168,microskar,0
17169,17169,white_mouse,0
17170,17170,joeblack,0
17171,17171,danganhit,0
17172,17172,harsh.jaria,0
17173,17173,Twinfinite,0
17174,17174,candvn1903,0
17175,17175,xro0t,0
17176,17176,bubonicnmemonic,0
17177,17177,T10NAZ,0
17178,17178,hphai,0
17179,17179,ste,0
17180,17180,chany,0
17181,17181,michaelrshannon,0
17182,17182,chaulan,0
17183,17183,Souhail,0
17184,17184,deathrash,0
17185,17185,bruno.smart,0
17186,17186,Aeroslizer,0
17187,17187,joddol2091,0
17188,17188,mapi,0
17189,17189,labeljohn,0
17190,17190,deadbug12,0
17191,17191,rolinrok,0
17192,17192,7h3rAm,0
17193,17193,exklamationmark,0
17194,17194,stl5100,0
17195,17195,shinichikudo_1212,0
17196,17196,b00stfr3ak,0
17197,17197,Zum0,0
17198,17198,shadow_walker,0
17199,17199,Germanfox,0
17200,17200,GoldenEyes,0
17201,17201,Twoflower,0
17202,17202,marklestien,0
17203,17203,rimberry,0
17204,17204,ozarks,0
17205,17205,l4u,0
17206,17206,user515,0
17207,17207,thewonderidiot,0
17208,17208,bvandersloot,0
17209,17209,leftea,0
17210,17210,lbs,0
17211,17211,d1rt,0
17212,17212,rubikill,0
17213,17213,anhtuan29592,0
17214,17214,QuaB,0
17215,17215,Noahz,0
17216,17216,pdtg50,0
17217,17217,foxy999,0
17218,17218,dirtyepic,0
17219,17219,siinus,0
17220,17220,gnowai,0
17221,17221,Nedz,0
17222,17222,zeejy,0
17223,17223,sean,0
17224,17224,tvop,0
17225,17225,Nobita,0
17226,17226,revear,0
17227,17227,zero_cool,0
17228,17228,Jochem261,0
17229,17229,lukiman,0
17230,17230,ctnhatho,0
17231,17231,jack2011,0
17232,17232,seubert,0
17233,17233,boney,0
17234,17234,jspoorta,0
17235,17235,Meliarion,0
17236,17236,sapewick,0
17237,17237,Sherlock,0
17238,17238,emyeuheo,0
17239,17239,Neosho1337,0
17240,17240,wglass,0
17241,17241,alp,0
17242,17242,phoebe,0
17243,17243,proteus,0
17244,17244,porsche,0
17245,17245,Datalex,0
17246,17246,ezequielsz,0
17247,17247,totolua,0
17248,17248,Schlupp,0
17249,17249,thisisafake,0
17250,17250,NOP-e,0
17251,17251,huynhphatdat1992,0
17252,17252,untappedpilot2,0
17253,17253,Dr.Zaius,0
17254,17254,Dhefner,0
17255,17255,j4m3sb0nd,0
17256,17256,yarou,0
17257,17257,quynhnghichngom,0
17258,17258,edmondtm,0
17259,17259,holyleo87,0
17260,17260,binhtrong290182,0
17261,17261,neowutran,0
17262,17262,ap0r,0
17263,17263,hak8or,0
17264,17264,teken666,0
17265,17265,jproven,0
17266,17266,drewtyler,0
17267,17267,aboutaaron,0
17268,17268,karmicthreat,0
17269,17269,mdkras,0
17270,17270,chintanp,0
17271,17271,UTDev,0
17272,17272,snarlax,0
17273,17273,Ant,0
17274,17274,ndvivedi,0
17275,17275,amorphid,0
17276,17276,kevcul,0
17277,17277,Pangloss,0
17278,17278,mapledog,0
17279,17279,m3hd1,0
17280,17280,datr,0
17281,17281,mwturnage,0
17282,17282,hybrideclipse,0
17283,17283,gandalfu,0
17284,17284,MarmadukeWolf,0
17285,17285,deh,0
17286,17286,dhruvkar,0
17287,17287,RonnChyran,0
17288,17288,dmasters,0
17289,17289,unpleasantken,0
17290,17290,oneeyedserpent,0
17291,17291,mcbarro,0
17292,17292,oads,0
17293,17293,xykon,0
17294,17294,Axton,0
17295,17295,L3uX,0
17296,17296,duckienle,0
17297,17297,hey606,0
17298,17298,nunow,0
17299,17299,w00tville,0
17300,17300,ngocjoel,0
17301,17301,Ariada,0
17302,17302,Kenji,0
17303,17303,fefelegal,0
17304,17304,bubunebu,0
17305,17305,smith23,0
17306,17306,whatthelock,0
17307,17307,lolaznboy,0
17308,17308,Reeten,0
17309,17309,vignesh,0
17310,17310,nmcuongict,0
17311,17311,that_noob,0
17312,17312,paavohtl,0
17313,17313,potatodumplings,0
17314,17314,murtys,0
17315,17315,wasimbhai,0
17316,17316,unstriked,0
17317,17317,maich,0
17318,17318,whatamidoing,0
17319,17319,gry,0
17320,17320,tlerod,0
17321,17321,cotobian,0
17322,17322,PoitierStringer,0
17323,17323,sial,0
17324,17324,paher000,0
17325,17325,mhrheaume,0
17326,17326,binhlva,0
17327,17327,MRT,0
17328,17328,lcohenour,0
17329,17329,KOGPaladin,0
17330,17330,mbarlik,0
17331,17331,thong20695,0
17332,17332,pain,0
17333,17333,philip,0
17334,17334,standinonstilts,0
17335,17335,albuck,0
17336,17336,h2so4,0
17337,17337,thudong,0
17338,17338,Sibeo,0
17339,17339,tutzzz,0
17340,17340,hypn0s,0
17341,17341,AmazingAl,0
17342,17342,cinix,0
17343,17343,kienluacuibap,0
17344,17344,mr.x,0
17345,17345,riktw,0
17346,17346,Kfir,0
17347,17347,Holyshatots,0
17348,17348,chammua,0
17349,17349,boycjupiter1201,0
17350,17350,Chumble93,0
17351,17351,ctallet8,0
17352,17352,kth,0
17353,17353,shruubi,0
17354,17354,phamnguyenquang,0
17355,17355,mSenyor,0
17356,17356,elaksana,0
17357,17357,dominhquan,0
17358,17358,KeatonO,0
17359,17359,gabemk,0
17360,17360,toanvnu,0
17361,17361,rose,0
17362,17362,tingaling,0
17363,17363,ozzie01,0
17364,17364,Mathilde,0
17365,17365,lasko,0
17366,17366,Ouyang,0
17367,17367,duyhung1072,0
17368,17368,Resnut,0
17369,17369,axyridis,0
17370,17370,CodeGrappler,0
17371,17371,scradFTW,0
17372,17372,Ferg_dFerg,0
17373,17373,dhn,0
17374,17374,phadom,0
17375,17375,Cdxx,0
17376,17376,rishabh,0
17377,17377,zombient,0
17378,17378,ynnadrules,0
17379,17379,shanthan,0
17380,17380,Elk,0
17381,17381,timlong,0
17382,17382,alexao78,0
17383,17383,lgtrung1992,0
17384,17384,eaka,0
17385,17385,menace,0
17386,17386,dash1b,0
17387,17387,uhohbilly,0
17388,17388,lethevan.bk,0
17389,17389,antigonedinh,0
17390,17390,lawmicha,0
17391,17391,8Rinoq5rsgJcjCgJsxLa,0
17392,17392,flummox,0
17393,17393,stahl,0
17394,17394,santitox,0
17395,17395,Mizari,0
17396,17396,tdquang,0
17397,17397,dimitrik,0
17398,17398,v44i,0
17399,17399,adamblan,0
17400,17400,wicker,0
17401,17401,salabon77mk,0
17402,17402,TheStillRendering,0
17403,17403,kalki,0
17404,17404,Oops,0
17405,17405,omkeshg,0
17406,17406,thedude321,0
17407,17407,SuperF7,0
17408,17408,pearl2201,0
17409,17409,MienVien,0
17410,17410,kblo55,0
17411,17411,dcartonis,0
17412,17412,Acebulf,0
17413,17413,dsniper666,0
17414,17414,Viderizer,0
17415,17415,cCPanda,0
17416,17416,Joenonsense,0
17417,17417,tpmsam,0
17418,17418,Aristwottle,0
17419,17419,Arcin806,0
17420,17420,anh2408,0
17421,17421,Jish,0
17422,17422,FreedomOverdose,0
17423,17423,Saiga04,0
17424,17424,davewhitejr,0
17425,17425,phimob,0
17426,17426,user9274,0
17427,17427,archanl,0
17428,17428,WhiteK,0
17429,17429,jacorreia,0
17430,17430,wmb_mc,0
17431,17431,Mineturtle,0
17432,17432,8dr12,0
17433,17433,Fernando,0
17434,17434,ma7rix,0
17435,17435,r00tapple,0
17436,17436,miyashitasan,0
17437,17437,icr528,0
17438,17438,PINKSAWTOOTH,0
17439,17439,bndknccrcjp,0
17440,17440,usman24890,0
17441,17441,test1029,0
17442,17442,Speedkiddo,0
17443,17443,hung8297,0
17444,17444,nnluc073,0
17445,17445,JFRANKSTA,0
17446,17446,phamphong92,0
17447,17447,soapydishwater,0
17448,17448,michal,0
17449,17449,dalton,0
17450,17450,anarcheuz,0
17451,17451,tester12345,0
17452,17452,bikkuri,0
17453,17453,ioncache,0
17454,17454,gnrcampos,0
17455,17455,mhtsai1010,0
17456,17456,niggaplease,0
17457,17457,aravinth,0
17458,17458,kkarlsson,0
17459,17459,lanumolu,0
17460,17460,ribozyme,0
17461,17461,ckduy,0
17462,17462,heltercopter,0
17463,17463,bryannguyenvn,0
17464,17464,biz1990,0
17465,17465,P3RV,0
17466,17466,Barthalion,0
17467,17467,astralwind,0
17468,17468,Elfroid,0
17469,17469,Trashboat,0
17470,17470,283laa,0
17471,17471,13lundb,0
17472,17472,jpowell,0
17473,17473,huynd,0
17474,17474,wanderingsf,0
17475,17475,slyth3r0wl,0
17476,17476,hackitta,0
17477,17477,hulu8x,0
17478,17478,0xa,0
17479,17479,OverWatch99,0
17480,17480,pollasco,0
17481,17481,user119,0
17482,17482,DinoBytes,0
17483,17483,dotsash,0
17484,17484,k9exe,0
17485,17485,megal0d0n,0
17486,17486,hassen.karray,0
17487,17487,devinkav,0
17488,17488,syntaur,0
17489,17489,mphat88,0
17490,17490,quangchien24,0
17491,17491,jeandelacite,0
17492,17492,vietdd99,0
17493,17493,blackpawn,0
17494,17494,HokieHi,0
17495,17495,BlackSweater,0
17496,17496,avout,0
17497,17497,cqbwou5,0
17498,17498,benjipete,0
17499,17499,savNi,0
17500,17500,mjacenko,0
17501,17501,cicatriz,0
17502,17502,Sulfuras,0
17503,17503,oplav,0
17504,17504,bodecker,0
17505,17505,SL_x_TnT,0
17506,17506,arrayjumper,0
17507,17507,Mikeyone,0
17508,17508,tuanlm,0
17509,17509,_gatoni,0
17510,17510,usdn1ne,0
17511,17511,Itsaunix,0
17512,17512,cuongdo,0
17513,17513,kpoustas,0
17514,17514,quitter00,0
17515,17515,legojoey17,0
17516,17516,djc,0
17517,17517,hitstein,0
17518,17518,super_tnt,0
17519,17519,grishamsc,0
17520,17520,blackingbar28,0
17521,17521,theone21090,0
17522,17522,Linda,0
17523,17523,JeKry,0
17524,17524,sumaliano,0
17525,17525,iN3O,0
17526,17526,Diagnosis,0
17527,17527,johndotsun,0
17528,17528,heike,0
17529,17529,NeoCode,0
17530,17530,gph004,0
17531,17531,nhatnamit,0
17532,17532,ASQ,0
17533,17533,deepestcyan,0
17534,17534,sheley,0
17535,17535,daronzych,0
17536,17536,christianbak,0
17537,17537,treideme,0
17538,17538,dropin,0
17539,17539,kruug,0
17540,17540,herohung093,0
17541,17541,dopamine,0
17542,17542,blackhole6789,0
17543,17543,ttgl_17,0
17544,17544,too_much_overtime,0
17545,17545,razgulis,0
17546,17546,kesitinhsg,0
17547,17547,Pere,0
17548,17548,KissPro,0
17549,17549,lehoangkhanh2008,0
17550,17550,batuoc263,0
17551,17551,mrwizrd,0
17552,17552,techgaun,0
17553,17553,mjm,0
17554,17554,zaidp,0
17555,17555,missprice,0
17556,17556,javuto,0
17557,17557,dcthanh,0
17558,17558,jack51706,0
17559,17559,xelorplane,0
17560,17560,lolo,0
17561,17561,tflave,0
17562,17562,Reaper,0
17563,17563,Smjert,0
17564,17564,captravaso,0
17565,17565,7high,0
17566,17566,zehortigoza,0
17567,17567,thanavat,0
17568,17568,zeldarocks,0
17569,17569,bigdook,0
17570,17570,hoaikhong,0
17571,17571,tweekx,0
17572,17572,decoyservice,0
17573,17573,blackcube,0
17574,17574,magic10995,0
17575,17575,Pistachio,0
17576,17576,ton11797,0
17577,17577,TheB1ackSheep,0
17578,17578,1mch3f,0
17579,17579,sudox,0
17580,17580,daedalus,0
17581,17581,ctfjouney,0
17582,17582,test2544,0
17583,17583,lawgiver,0
17584,17584,voidx,0
17585,17585,zerotrace,0
17586,17586,cth,0
17587,17587,michaelnw,0
17588,17588,skd,0
17589,17589,rofln,0
17590,17590,nocto,0
17591,17591,michaelburton,0
17592,17592,Jukai,0
17593,17593,ishmael,0
17594,17594,stormyjet,0
17595,17595,hexzen,0
17596,17596,Yul,0
17597,17597,mare725,0
17598,17598,rohbot,0
17599,17599,meow,0
17600,17600,boropon,0
17601,17601,allef,0
17602,17602,sonng,0
17603,17603,sg19,0
17604,17604,itam,0
17605,17605,Psycho,0
17606,17606,steveJ,0
17607,17607,shwan,0
17608,17608,lephong,0
17609,17609,kmat,0
17610,17610,neebs,0
17611,17611,x35,0
17612,17612,hoanghtu,0
17613,17613,IOcelotI,0
17614,17614,void0xcc,0
17615,17615,jutomkies,0
17616,17616,blaines,0
17617,17617,stawari,0
17618,17618,Markar,0
17619,17619,tamere,0
17620,17620,dysoco,0
17621,17621,BitsMaster,0
17622,17622,schickling,0
17623,17623,spinewirectf,0
17624,17624,ShivPatel,0
17625,17625,PeaceMaker,0
17626,17626,hoangtm,0
17627,17627,mariafernandaduccini,0
17628,17628,sanjayr328,0
17629,17629,EA121399,0
17630,17630,oneebmalik,0
17631,17631,joey082,0
17632,17632,InoSeno,0
17633,17633,napat,0
17634,17634,tomcr00ze,0
17635,17635,otr,0
17636,17636,nashimo,0
17637,17637,zzguy,0
17638,17638,vikkon,0
17639,17639,BiggerDook,0
17640,17640,mpekatsoula,0
17641,17641,vicyeh,0
17642,17642,hathien,0
17643,17643,VenomNguyen,0
17644,17644,blackninja,0
17645,17645,Kokoburn,0
17646,17646,the_bit_bucket,0
17647,17647,whydoyoulook,0
17648,17648,gjwarrior,0
17649,17649,cuongnvct,0
17650,17650,D4v3,0
17651,17651,Figzyy,0
17652,17652,tan,0
17653,17653,jazza458,0
17654,17654,xzr,0
17655,17655,technophile,0
17656,17656,xxxstanley,0
17657,17657,khadijam,0
17658,17658,geodis,0
17659,17659,testedmarkel62,0
17660,17660,simoncowen88,0
17661,17661,virusworm,0
17662,17662,llllllll,0
17663,17663,kabouseng,0
17664,17664,alviegas,0
17665,17665,okbake,0
17666,17666,blueplanet200,0
17667,17667,onceuponatime,0
17668,17668,swift,0
17669,17669,ddt1793,0
17670,17670,quyetluu,0
17671,17671,chickenrock94,0
17672,17672,suriken,0
17673,17673,fetel,0
17674,17674,RICARDO,0
17675,17675,asp,0
17676,17676,Max.garaffa,0
17677,17677,SecEducand,0
17678,17678,mymintz,0
17679,17679,pranav,0
17680,17680,wissinb,0
17681,17681,asas,0
17682,17682,banle,0
17683,17683,trisiak,0
17684,17684,farao,0
17685,17685,emuLate,0
17686,17686,techcaotri,0
17687,17687,micky,0
17688,17688,dntan,0
17689,17689,Sector9,0
17690,17690,JustKidding,0
17691,17691,katula,0
17692,17692,jirvin,0
17693,17693,corruption,0
17694,17694,notduncansmith,0
17695,17695,lune,0
17696,17696,tambourine,0
17697,17697,hari,0
17698,17698,jsbeal,0
17699,17699,ssclafani,0
17700,17700,AndrewSB,0
17701,17701,Nukros,0
17702,17702,mgill25,0
17703,17703,param,0
17704,17704,joestanton,0
17705,17705,randy77,0
17706,17706,bradmccormack,0
17707,17707,baltoli,0
17708,17708,smanatstpete,0
17709,17709,0x6C77,0
17710,17710,marcosvpj,0
17711,17711,welcome,0
17712,17712,akljd,0
17713,17713,mciancia,0
17714,17714,kriegersaurusrex,0
17715,17715,virgo_linu,0
17716,17716,tel,0
17717,17717,ailinchia,0
17718,17718,eugene,0
17719,17719,path411,0
17720,17720,enraged_camel,0
17721,17721,Bonus_Eruptus,0
17722,17722,jbarrow,0
17723,17723,d33n,0
17724,17724,TronMcTronner,0
17725,17725,abrestumen,0
17726,17726,meware,0
17727,17727,noised,0
17728,17728,whats,0
17729,17729,donsean,0
17730,17730,fcb,0
17731,17731,bartc,0
17732,17732,xxduan,0
17733,17733,superdingo13,0
17734,17734,vmagro,0
17735,17735,Bogo,0
17736,17736,kean,0
17737,17737,ajb673,0
17738,17738,jornpeters,0
17739,17739,luhter,0
17740,17740,illerucis,0
17741,17741,motonen,0
17742,17742,Dr_Stragelove,0
17743,17743,benjsto,0
17744,17744,khoaphan,0
17745,17745,rccrdo,0
17746,17746,scanlonman,0
17747,17747,AJ_JAMES,0
17748,17748,ilggl,0
17749,17749,bebunx,0
17750,17750,samma,0
17751,17751,swinner2,0
17752,17752,dukenukem,0
17753,17753,john_sucks,0
17754,17754,Alex_the_Mage,0
17755,17755,siquerty,0
17756,17756,anhemt95,0
17757,17757,uniquealias,0
17758,17758,danfernandezv,0
17759,17759,lsm3122,0
17760,17760,Chaldron,0
17761,17761,pf0x0,0
17762,17762,keltvek,0
17763,17763,xvidun,0
17764,17764,vicbkdn,0
17765,17765,p0rnfl4k3s,0
17766,17766,giathkn,0
17767,17767,shotgunner,0
17768,17768,slocknon,0
17769,17769,savva,0
17770,17770,dcowen,0
17771,17771,hoanganh17b,0
17772,17772,Kiss02120,0
17773,17773,cjones,0
17774,17774,Flushot,0
17775,17775,akChiller,0
17776,17776,arod,0
17777,17777,tokendeep,0
17778,17778,cyon,0
17779,17779,gurtze,0
17780,17780,HBC,0
17781,17781,BokanoiD,0
17782,17782,sriiscool,0
17783,17783,exploiterzee,0
17784,17784,Draxell,0
17785,17785,buituan,0
17786,17786,ogawatti,0
17787,17787,cybr1d,0
17788,17788,NoMoreUniqueNames,0
17789,17789,blake,0
17790,17790,shuitian,0
17791,17791,neuneuneu,0
17792,17792,Brown1001,0
17793,17793,locnt712,0
17794,17794,fishman_bmt,0
17795,17795,e2n1407,0
17796,17796,cesarpball,0
17797,17797,blink723,0
17798,17798,Sno6,0
17799,17799,danielsamfdo,0
17800,17800,aknartrebna,0
17801,17801,SyTl,0
17802,17802,alcabrera,0
17803,17803,SoYa,0
17804,17804,r1ser,0
17805,17805,kkiscraycray,0
17806,17806,brutalistlegend,0
17807,17807,gaeburider,0
17808,17808,jedavis,0
17809,17809,dumpling,0
17810,17810,Deep30,0
17811,17811,ageslayer,0
17812,17812,jeesusjumala,0
17813,17813,radoton,0
17814,17814,Th3initat3,0
17815,17815,tytpm,0
17816,17816,Bullshit,0
17817,17817,Kn0wl3dg3f0x,0
17818,17818,king1290,0
17819,17819,malavoie,0
17820,17820,ErieRider,0
17821,17821,pervysage,0
17822,17822,Thang,0
17823,17823,odexcide,0
17824,17824,pablo,0
17825,17825,rozap,0
17826,17826,ngtr90,0
17827,17827,faradaypanda,0
17828,17828,mabney11,0
17829,17829,v33r,0
17830,17830,unsaturated,0
17831,17831,Marcus,0
17832,17832,ideasnu,0
17833,17833,Adam_Mitt,0
17834,17834,publichd,0
17835,17835,The_real_0x00,0
17836,17836,ggruiz,0
17837,17837,Tryke,0
17838,17838,kinglocar,0
17839,17839,vilammta,0
17840,17840,redorb,0
17841,17841,kuanchang,0
17842,17842,sofi,0
17843,17843,sdufyhsjihljugsdj,0
17844,17844,BlueSkyOnMars,0
17845,17845,freezetheheart,0
17846,17846,tovito,0
17847,17847,StevenCristian,0
17848,17848,AMASINGH,0
17849,17849,Idk,0
17850,17850,nonja,0
17851,17851,wzr,0
17852,17852,mathanhcong,0
17853,17853,tieuminh2510,0
17854,17854,foo12345,0
17855,17855,primuspilus,0
17856,17856,RageYL,0
17857,17857,macmk,0
17858,17858,randallsm83,0
17859,17859,Arkady040,0
17860,17860,l3duym4nh,0
17861,17861,vuongbv,0
17862,17862,ZakariaSammari,0
17863,17863,madeye12,0
17864,17864,kurupt7,0
17865,17865,freehunter,0
17866,17866,tyrel,0
17867,17867,mordae,0
17868,17868,dwallraff,0
17869,17869,mikesavi,0
17870,17870,arevenge,0
17871,17871,hammker,0
17872,17872,mohitranka,0
17873,17873,koray,0
17874,17874,snmny,0
17875,17875,Spooky77,0
17876,17876,sarif790,0
17877,17877,0x0,0
17878,17878,andreasg,0
17879,17879,Womer,0
17880,17880,anonhacker,0
17881,17881,Vietworm,0
17882,17882,Larry,0
17883,17883,Xillik,0
17884,17884,barkhat26,0
17885,17885,clouddude,0
17886,17886,1nfinite,0
17887,17887,mio,0
17888,17888,dracodo,0
17889,17889,newbie2014,0
17890,17890,ablwr,0
17891,17891,Hollow,0
17892,17892,karl,0
17893,17893,.-.,0
17894,17894,solomonchild,0
17895,17895,kritts,0
17896,17896,Aerox,0
17897,17897,ludwig,0
17898,17898,agathor,0
17899,17899,ph0enix,0
17900,17900,modwlonc,0
17901,17901,xgwang,0
17902,17902,thekairo,0
17903,17903,Nilfalas,0
17904,17904,konsada,0
17905,17905,kalakoo,0
17906,17906,0x41,0
17907,17907,timbt,0
17908,17908,skirsche,0
17909,17909,czchen,0
17910,17910,Ucinrus,0
17911,17911,fosted3,0
17912,17912,calintz,0
17913,17913,ac3,0
17914,17914,fgiraldeau,0
17915,17915,smrtstuff,0
17916,17916,Watcher047,0
17917,17917,Spunge,0
17918,17918,ASSASSIN,0
17919,17919,Devil_breed,0
17920,17920,ardin1,0
17921,17921,isnuryusuf,0
17922,17922,ztandaric,0
17923,17923,asd123,0
17924,17924,vnik,0
17925,17925,juliocesarfort,0
17926,17926,smash,0
17927,17927,rbattula,0
17928,17928,wh33ls,0
17929,17929,raks,0
17930,17930,KAOS4D1,0
17931,17931,alias,0
17932,17932,dark_hack,0
17933,17933,flack3r,0
17934,17934,c0mrad3,0
17935,17935,acosta,0
17936,17936,testerd00d,0
17937,17937,Seyton,0
17938,17938,benrc124,0
17939,17939,shantam,0
17940,17940,203030,0
17941,17941,thanhlongcongtu,0
17942,17942,colin,0
17943,17943,emmatopology,0
17944,17944,jdgillespie91,0
17945,17945,riffschelder,0
17946,17946,jvstackpole,0
17947,17947,neftaly,0
17948,17948,fioren4e,0
17949,17949,coolerthangood,0
17950,17950,Albafica,0
17951,17951,hdvd2309,0
17952,17952,cleotis,0
17953,17953,hpun,0
17954,17954,deeznops,0
17955,17955,sunstupid,0
17956,17956,--3,0
17957,17957,dun,0
17958,17958,erodium,0
17959,17959,pwnslinger,0
17960,17960,ninewise,0
17961,17961,shadowstalker8,0
17962,17962,smagic39,0
17963,17963,shadowblade,0
17964,17964,colbyjacksoden,0
17965,17965,h1nsen,0
17966,17966,janbro,0
17967,17967,jab,0
17968,17968,nguyen,0
17969,17969,kynan,0
17970,17970,Anulekha,0
17971,17971,Sayhar,0
17972,17972,lukeex,0
17973,17973,Pototo,0
17974,17974,kowhirlwind,0
17975,17975,wlxiong,0
17976,17976,Senrya,0
17977,17977,jackyzy823,0
17978,17978,fcolla,0
17979,17979,a2linx,0
17980,17980,Mads,0
17981,17981,idiot_tom,0
17982,17982,explorer,0
17983,17983,yossarin,0
17984,17984,dkfech,0
17985,17985,DariBangBang,0
17986,17986,hieunh161,0
17987,17987,catalin,0
17988,17988,maidinhhuy,0
17989,17989,abtrout,0
17990,17990,lovemyth,0
17991,17991,nnquy,0
17992,17992,zer0.evasi0n,0
17993,17993,Elijah,0
17994,17994,esqu1,0
17995,17995,Yeech,0
17996,17996,Ruebenschwein,0
17997,17997,Knochove,0
17998,17998,waffleman,0
17999,17999,TheOne,0
18000,18000,Maximiliano,0
18001,18001,blueblood,0
18002,18002,Woba,0
18003,18003,lithuania,0
18004,18004,Yangguo,0
18005,18005,josephmartin09,0
18006,18006,dcluna,0
18007,18007,kfajarf95,0
18008,18008,ssulost,0
18009,18009,vungnho,0
18010,18010,eddyone1,0
18011,18011,Adr1,0
18012,18012,rizqi1995,0
18013,18013,kiroo,0
18014,18014,kklt92,0
18015,18015,cwinter158,0
18016,18016,UIT_Storm,0
18017,18017,ZiHawk,0
18018,18018,BigBox,0
18019,18019,jackdawjack,0
18020,18020,gannimo,0
18021,18021,Amanofbk,0
18022,18022,EWM3,0
18023,18023,Darklight8765,0
18024,18024,oxa47,0
18025,18025,fuziontech,0
18026,18026,Hel1xxx,0
18027,18027,Chimm,0
18028,18028,Xurtan,0
18029,18029,moseph,0
18030,18030,ApocryphalWaffles,0
18031,18031,jr.sawyer,0
18032,18032,Anchill,0
18033,18033,gvk,0
18034,18034,jahnavi,0
18035,18035,damv100,0
18036,18036,glax,0
18037,18037,telark67,0
18038,18038,Metal_CH4,0
18039,18039,alialiali,0
18040,18040,jray80066,0
18041,18041,Wilfredxl,0
18042,18042,Leehoo01,0
18043,18043,hadesnguyen3010,0
18044,18044,tgarrett,0
